gain_state_ural_all;Захват региона — Урал (24);X
gain_state_ural_all_short;Присоединение региона Урал (24);X
gain_state_ural_all_setup_all;Захватить регион Урал у державы $RECIPIENT$.;X
gain_state_northrennrussia_all;Захват региона — Северная Россия (12);X
gain_state_northrennrussia_all_short;Присоединение региона Северная Россия (12);X
gain_state_northrennrussia_all_setup_all;Захватить регион Северная Россия у державы $RECIPIENT$.;X
gain_state_centralrussia_all;Захват региона — Центральная Россия (36);X
gain_state_centralrussia_all_short;Присоединение региона Центральная Россия (36);X
gain_state_centralrussia_all_setup_all;Захватить регион Центральная Россия у державы $RECIPIENT$.;X
gain_state_southernrussia_all;Захват региона — Южная Россия (18);X
gain_state_southernrussia_all_short;Присоединение региона Южная Россия (18);X
gain_state_southernrussia_all_setup_all;Захватить регион Южная Россия у державы $RECIPIENT$.;X
gain_state_gayana_all;Захват региона — Гайана (6);X
gain_state_gayana_all_short;Присоединение региона Гайана (6);X
gain_state_gayana_all_setup_all;Захватить регион Гайана у державы $RECIPIENT$.;X
gain_state_libya_all;Захват региона — Ливия (6);X
gain_state_libya_all_short;Присоединение региона Ливия (6);X
gain_state_libya_all_setup_all;Захватить регион Ливия у державы $RECIPIENT$.;X
gain_state_tunis_all;Захват региона — Тунис (6);X
gain_state_tunis_all_short;Присоединение региона Тунис (6);X
gain_state_tunis_all_setup_all;Захватить регион Тунис у державы $RECIPIENT$.;X
gain_state_algeria_all;Захват региона — Алжир (6);X
gain_state_algeria_all_short;Присоединение региона Алжир (6);X
gain_state_algeria_all_setup_all;Захватить регион Алжир у державы $RECIPIENT$.;X
gain_state_morocco_all;Захват региона — Марокко (6);X
gain_state_morocco_all_short;Присоединение региона Марокко (6);X
gain_state_morocco_all_setup_all;Захватить регион Марокко у державы $RECIPIENT$.;X
gain_state_egypt_all;Захват региона — Египет (12);X 
gain_state_egypt_all_short;Присоединение региона Египет (12);X 
gain_state_egypt_all_setup_all;Захватить регион Египет у державы $RECIPIENT$.;X
gain_state_ethiopia_all;Захват региона — Эфиопия (6);X
gain_state_ethiopia_all_short;Присоединение региона Эфиопия (6);X
gain_state_ethiopia_all_setup_all;Захватить регион Эфиопия у державы $RECIPIENT$.;X
gain_state_sudan_all;Захват региона — Судан (6);X
gain_state_sudan_all_short;Присоединение региона Судан (6);X
gain_state_sudan_all_setup_all;Захватить регион Судан у державы $RECIPIENT$.;X
gain_state_sahara_all;Захват региона — Сахара (6);X
gain_state_sahara_all_short;Присоединение региона Сахара (6);X
gain_state_sahara_all_setup_all;Захватить регион Сахара у державы $RECIPIENT$.;X
gain_state_westafrica_all;Захват региона — Западная Африка (12);X
gain_state_westafrica_all_short;Присоединение региона Западная Африка (12);X
gain_state_westafrica_all_setup_all;Захватить регион Западная Африка у державы $RECIPIENT$.;X
gain_state_centralafrica_all;Захват региона — Центральная Африка (12);X
gain_state_centralafrica_all_short;Присоединение региона Центральная Африка (12);X
gain_state_centralafrica_all_setup_all;Захватить регион Центральная Африка у державы $RECIPIENT$.;X
gain_state_southafrica_all;Захват региона — Южная Африка (12);X
gain_state_southafrica_all_short;Присоединение региона Южная Африка (12);X
gain_state_southafrica_all_setup_all;Захватить регион Южная Африка у державы $RECIPIENT$.;X
gain_state_eastafrica_all;Захват региона — Восточная Африка (12);X
gain_state_eastafrica_all_short;Присоединение региона Восточная Африка (12);X
gain_state_eastafrica_all_setup_all;Захватить регион Восточная Африка у державы $RECIPIENT$.;X
gain_state_madagascar_all;Захват региона — Мадагаскар (4);X
gain_state_madagascar_all_short;Присоединение региона Мадагаскар (4);X
gain_state_madagascar_all_setup_all;Захватить регион Мадагаскар у державы $RECIPIENT$.;X
gain_state_mongolia_all;Захват региона — Монголия  (6);X
gain_state_mongolia_all_short;Присоединение региона Монголия (6);X
gain_state_mongolia_all_setup_all;Захватить регион Монголия у державы $RECIPIENT$.;X
gain_state_xinjiang_all;Захват региона — Синьцзян  (6);X
gain_state_xinjiang_all_short;Присоединение региона Синьцзян (6);X
gain_state_xinjiang_all_setup_all;Захватить регион Синьцзян у державы $RECIPIENT$.;X
gain_state_tibet_all;Захват региона — Тибет  (6);X
gain_state_tibet_all_short;Присоединение региона Тибет (6);X
gain_state_tibet_all_setup_all;Захватить регион Тибет у державы $RECIPIENT$.;X
gain_state_westchina_all;Захват региона — Западный Китай  (12);X
gain_state_westchina_all_short;Присоединение региона Западный Китай (12);X
gain_state_westchina_all_setup_all;Захватить регион Западный Китай у державы $RECIPIENT$.;X
gain_state_southernchina_all;Захват региона — Южный Китай  (12);X
gain_state_southernchina_all_short;Присоединение региона Южный Китай (12);X
gain_state_southernchina_all_setup_all;Захватить регион Южный Китай у державы $RECIPIENT$.;X
gain_state_centralchina_all;Захват региона — Центральный Китай  (12);X
gain_state_centralchina_all_short;Присоединение региона Центральный Китай (12);X
gain_state_centralchina_all_setup_all;Захватить регион Центральный Китай у державы $RECIPIENT$.;X
gain_state_northchina_all;Захват региона — Северный Китай  (12);X
gain_state_northchina_all_short;Присоединение региона Северный Китай (12);X
gain_state_northchina_all_setup_all;Захватить регион Северный Китай у державы $RECIPIENT$.;X
gain_state_rhein_germany_all;Захват региона — Рейнланд  (18);X
gain_state_rhein_germany_all_short;Присоединение региона Рейнланд (18);X
gain_state_rhein_germany_all_setup_all;Захватить регион Рейнланд у державы $RECIPIENT$.;X
gain_state_northwest_germany_all;Захват региона — Западная Германия  (30);X
gain_state_northwest_germany_all_short;Присоединение региона Западная Германия (30);X
gain_state_northwest_germany_all_setup_all;Захватить регион Западная Германия у державы $RECIPIENT$.;X
gain_state_northeast_germany_all;Захват региона — Восточная Германия (36);X
gain_state_northeast_germany_all_short;Присоединение региона Восточная Германия (36);X
gain_state_northeast_germany_all_setup_all;Захватить регион Восточная Германия у державы $RECIPIENT$.;X
gain_state_southern_germany_all;Захват региона — Южная Германия (30);X
gain_state_southern_germany_all_short;Присоединение региона Южная Германия (30);X
gain_state_southern_germany_all_setup_all;Захватить регион Южная Германия у державы $RECIPIENT$.;X
gain_state_westukraine_all;Захват региона — Западная Украина  (12);X
gain_state_westukraine_all_short;Присоединение региона Западная Украина (12);X
gain_state_westukraine_all_setup_all;Захватить регион Западная Украина у державы $RECIPIENT$.;X
gain_state_eastkraine_all;Захват региона — Восточная Украина  (12);X
gain_state_eastkraine_all_short;Присоединение региона Восточная Украина (12);X
gain_state_eastkraine_all_setup_all;Захватить регион Восточная Украина у державы $RECIPIENT$.;X
gain_state_prussia_all;Захват региона — Пруссия (12);X
gain_state_prussia_all_short;Присоединение региона Пруссия (12);X
gain_state_prussia_all_setup_all;Захватить регион Пруссия у державы $RECIPIENT$.;X
gain_state_silesia_all;Захват региона — Силезия (12);X
gain_state_silesia_all_short;Присоединение региона Силезия (12);X
gain_state_silesia_all_setup_all;Захватить регион Силезия у державы $RECIPIENT$.;X
gain_state_pomerania_all;Захват региона - Пруссия и Померания (18);X 
gain_state_prussia_all_short;Присоединение региона Пруссия и Померания (18);X
gain_state_prussia_all_setup_all;Захватить регион Пруссия и Померания у державы $RECIPIENT$.;X
gain_state_germanpolen_all;Захват региона — Немецкая Польша (12);X
gain_state_germanpolen_all_short;Присоединение региона Немецкая Польша (12);X
gain_state_germanpolen_all_setup_all;Захватить регион Немецкая Польша у державы $RECIPIENT$.;X
gain_state_russianpolen_all;Захват региона — Русская Польша (12);X
gain_state_russianpolen_all_short;Присоединение региона Русская Польша (12);X
gain_state_russianpolen_all_setup_all;Захватить регион Русская Польша у державы $RECIPIENT$.;X
gain_state_austrianpolen_all;Захват региона — Галиция (12);X
gain_state_austrianpolen_all_short;Присоединение региона Галиция (12);X
gain_state_austrianpolen_all_setup_all;Захватить регион Галиция у державы $RECIPIENT$.;X
gain_state_burgyndy_all;Захват региона — Бургундия (18);X
gain_state_burgyndy_all_short;Присоединение региона Бургундия (12);X
gain_state_burgyndy_all_setup_all;Захватить регион Бургундия у державы $RECIPIENT$.;X
gain_state_burgyndy_all;Захват региона — Кипр (4);X
gain_state_burgyndy_all_short;Присоединение региона Кипр (4);X
gain_state_burgyndy_all_setup_all;Захватить регион Кипр у державы $RECIPIENT$.;X
gain_state_crete_all;Захват региона — Крит (6);X
gain_state_crete_all_short;Присоединение региона Крит (6);X
gain_state_crete_all_setup_all;Захватить регион Крит у державы $RECIPIENT$.;X
gain_state_austrianitaly_all;Захват региона - Венеция и Ломбардия (12);X
gain_state_austrianitaly_all_short;Присоединение региона Венеция и Ломбардия (12);X
gain_state_austrianitaly_all_setup_all;Захватить регион Венеция и Ломбардия у державы $RECIPIENT$.;X
gain_state_elsas_all;Захват региона - Эльзас (6);X 
gain_state_elsas_all_short;Присоединение региона Эльзас (6);X
gain_state_elsas_all_setup_all;Захватить регион Эльзас у державы $RECIPIENT$.;X
gain_state_savoia_all;Захватить регион Савойя, Ница и Корсика (12);X
gain_state_savoia_all_short;Присоединение региона Савойя, Ница и корсика (12);X
gain_state_savoia_all_setup_all;Захватить регион Савойя, Ница и Корсика у державы $RECIPIENT$.;X
annex_zigmaringen;Захват региона - Зигмаринен (4);X 
annex_zigmaringen_short;Присоединение региона Зигмаринген (4);X
annex_zigmaringen_setup_all;Захватить регион Зигмаринген у державы $RECIPIENT$.;X
annex_suez;Захват региона - Суэц (6);X 
annex_suez_short;Присоединение региона Суэц (6);X
annex_suez_setup_all;Захватить регион Суэц у державы $RECIPIENT$.;X
annex_gibraltar;Захват региона - Гибралтар (6);X 
annex_gibraltar_short;Присоединение региона Гибралтар (6);X 
annex_gibraltar_setup_all;Захватить регион Гибралтар у державы $RECIPIENT$.;X
annex_panama;Захват региона - Бальбоа (6);X
annex_panama_short;Присоединение региона Бальбоа (6);X
annex_panama_setup_all;Захватить регион Бальбоа у державы $RECIPIENT$.;X
gain_state_lugano_all;Захват региона — Лугано (6);X
gain_state_lugano_all_short;Присоединение региона Лугано (6);X
gain_state_lugano_all_setup;Захватить Лугано $RECIPIENT$.;X
gain_state_hennegau_all;Захват региона — Геннегау (12);X
gain_state_hennegau_all_short;Присоединение региона Геннегау (12);X
gain_state_hennegau_all_setup;Захватить Геннегау $RECIPIENT$.;X
gain_state_fraverden_all;Захват региона - Верден-Эпиналь (12);
gain_state_fraverden_all_short;Присоединение региона Верден-Эпиналь (12);
gain_state_fraverden_all_setup_all;Захватить Верден-Эпиналь $RECIPIENT$.;
gain_state_fraprovans_all;Захват региона - Французские альпы (18);
gain_state_fraprovans_all_short;Присоединение региона Французские альпы (18);
gain_state_fraprovans_all_setup_all;Захватить Французские альпы $RECIPIENT$.;
gain_state_frapirinei_all;Захват региона - Французские пиренеи (18);
gain_state_frapirinei_all_short;Присоединение региона Французские пиренеи (18);
gain_state_frapirinei_all_setup_all;Захватить Французские пиренеи $RECIPIENT$.;
gain_state_katalony_all;Захват региона - Барселона и Каталония (18);
gain_state_katalony_all_short;Присоединение региона Барселона и Каталония (18);
gain_state_katalony_all_setup_all;Захватить Барселона и Каталония $RECIPIENT$.;
gain_state_alaska_all;Захват региона - Аляска (6);
gain_state_alaska_all_short;Присоединение региона Аляска (6);
gain_state_alaska_all_setup_all;Захватить Аляска $RECIPIENT$.;
gain_state_zeeland_all;Захват региона - Зеландия (6);
gain_state_zeeland_all_short;Присоединение региона Зеландия (6);
gain_state_zeeland_all_setup_all;Захватить Зеландию $RECIPIENT$.;
gain_state_iceland_all;Захват региона - Исландия и Гренландия (6);
gain_state_iceland_all_short;Присоединение региона Исландия и Гренландия (6);
gain_state_iceland_all_setup_all;Захватить Исландия и Гренландия $RECIPIENT$.;
gain_state_denc_all;Захват региона - Континентальная Дания (6);
gain_state_denc_all_short;Присоединение региона Континентальная Дания (6);
gain_state_denc_all_setup_all;Захватить Континентальную Данию $RECIPIENT$.;
gain_state_kars_all;Захват региона - Карс и Батум (6);
gain_state_kars_all_short;Присоединение региона Карс и Батум (6);
gain_state_kars_all_setup_all;Захватить Карс и Батум $RECIPIENT$.;
gain_state_turin_all;Захват региона - Пьемонт (18);
gain_state_turin_all_short;Присоединение региона Пьемонт (18);
gain_state_turin_all_setup_all;Захватить Пьемонт $RECIPIENT$.;
gain_state_genoa_all;Захват региона - Генуя (12);
gain_state_genoa_all_short;Присоединение региона Генуя (12);
gain_state_genoa_all_setup_all;Захватить Генуя $RECIPIENT$.;
gain_state_sardiny_all;Захват региона - Остров Сардиния (12);
gain_state_sardiny_all_short;Присоединение региона Остров Сардиния (12);
gain_state_sardiny_all_setup_all;Захватить Остров Сардиния $RECIPIENT$.;
gain_state_taivan_all;Захват региона - Тайвань и острова Бонин (12);
gain_state_taivan_all_short;Присоединение региона Тайвань и острова Бонин (12);
gain_state_taivan_all_setup_all;Захватить Тайвань и острова Бонин $RECIPIENT$.;
gain_state_kysy_all;Захват региона - Остров Кюсю (24);
gain_state_hokkaido_all;Захват региона - Остров Хоккайдо (12);
gain_state_hokkaido_all_short;Захват региона - Остров Хоккайдо (12);
gain_state_hokkaido_all_setup_all;Захват региона - Остров Хоккайдо (12);
gain_state_karelia_all;Захват региона - Карелия и Выборг (12);
gain_state_karelia_all_short;Присоединение региона Карелия и Выборг (12);
gain_state_karelia_all_setup_all;Захватить Карелия и Выборг(12) $RECIPIENT$.;
gain_state_lubek_all;Захват региона - Киль и Любек (8);
gain_state_lubek_all_short;Присоединение региона Киль и Любек (8);
gain_state_lubek_all_setup_all;Захватить Киль и Любек $RECIPIENT$.;
gain_state_peterburg_all;Захват региона - Ингрия и Новгород (12);
gain_state_peterburg_all_short;Присоединение региона Ингрия и Новгород (12);
gain_state_peterburg_all_setup_all;Захватить Ингрия и Новгород $RECIPIENT$.;
gain_state_schleswig_all;Захват региона - Шлейзвиг (6);
gain_state_schleswig_all_short;Присоединение региона Шлейзвиг (6);
gain_state_schleswig_all_setup_all;Захватить Шлейзвиг $RECIPIENT$.;
gain_state_kustrin_all;Захват региона - Кюстрин и нижняя Силезия (12);
gain_state_kustrin_all_short;Присоединение региона Кюстрин и нижняя Силезия (12);
gain_state_kustrin_all_setup_all;Захватить Кюстрин и нижняя Силезия $RECIPIENT$.;
gain_state_crimea_all;Захват региона - Крым (6);
gain_state_crimea_all_short;Присоединение региона Крым (6);
gain_state_crimea_all_setup_all;Захватить Крым $RECIPIENT$.;
gain_state_sicily_all;Захват региона - Сицилия (12);
gain_state_sicily_all_short;Присоединение региона Сицилия (12);
gain_state_sicily_all_setup_all;Захватить Сицилия $RECIPIENT$.;
LAF_conservative; Прогрессистская партия;X
LAF_liberal;Прогрессивно-республиканская партия;X
LAF_reactionary;Партия национальной мобилизации;X
LAF_anarcho_liberal;Либертарианская партия;X
LAF_socialist;Демократическая рабочая партия;X
LAF_communist;Партия социализма и свободы;X
LAF_fascist;Интегралисты;X
LAF;Южноамериканская Федерация;X
LAF_presidential_dictatorship;Южноамериканская Федерация;X
LAF_bourgeois_dictatorship;Южноамериканская Федерация;X
LAF_fascist_dictatorship;Южноамериканский Союз;X
LAF_democracy;Южноамериканская Федерация;X
LAF_absolute_monarchy;Южноамериканская Империя;X
LAF_hms_government;Южноамериканская Империя;X
LAF_proletarian_dictatorship;Южноамериканская Республика;X
LAF_ADJ;Латинск.;X
ANU;Андский Союз;X
CHB;Британская концессия;X
CHG;Германская концессия;X
CHR;Русская концессия;X
CHF;Французская концессия;X
CHH;Австрийская концессия;X
CHU;Американская концессия;X
CHJ;Японская концессия;X
CIH;Итальянская концессия;X
CHS;Испанская концессия;X
CHK;Шведская концессия;X
ANG;Ангола;X
BEN;Бенин;X
BST;Боствана;X
BRN;Бурунди;X
BRF;Буркина Фасо;X
CAR;Центрально-Африканская республика;X
CGO;Конго;X
CNG;Демократическая Республика Конго;X
CHD;Чад;X
CMR;Камерун;X
CPV;Капо Верде;X
EQG;Экваториальная Гвинея;X
GAB;Габон;X
GBS;Гвинея Барсу;X
GNE;Гвинея;X
GHN;Гана;X
IVC;Кот Д Ивуар;X
KNY;Кения;X
MLW;Малави;X
MOZ;Мозамбик;X
MAL;Мали;X
MAR;Мавритания;X
NAM;Намбия;X
NIG;Нигер;X
NGR;Нигерия;X
RWA;Руанда;X
SLE;Сьерра Леоне;X
SNG;Сенегал;X
SML;Сомали;X
SDN;Судан;X
TNZ;Танзания;X
TOG;Того;X
UGD;Уганда;X
ZAM;Замбия;X
ZMB;Зимбабве;X
colonial_company;Колониальная компания;X
ANU_ADJ;Латинск.;X
FRA_absolute_monarchy;Французское Королевство;X
FRA_hms_government;Французское Королевство;X
FRA_proletarian_dictatorship;Французская Коммуна;X
FRA_one_party_socialist_republic;Французская Коммуна;X
FRA_presidential_dictatorship;Франция;X
FRA_bourgeois_dictatorship;Франция;X
FRA_fascist_dictatorship;Великая Республика;X
FRA_democracy;Франция;X
TUR_fascist_dictatorship;Турецкое Государство;X
TUR_proletarian_dictatorship;Османская Республика;X
JAP_absolute_monarchy;Японская Империя;X
JAP_hms_government;Япония;X
JAP_proletarian_dictatorship;Японский Союз;X
JAP_presidential_dictatorship;Япония;X
JAP_bourgeois_dictatorship;Япония;X
JAP_fascist_dictatorship;Японская Империя;X
JAP_democracy;Японcкая республика;X
GER_fascist_dictatorship;Третий Рейх;X
WEL;Уэльс;X
KAZ;Казахское ханство;X
JAP;Японская империя;X
USA;Соединённые Штаты Америки;X
CSA;Конфедеративные Штаты Америки;X
ENG_fascist_dictatorship;Британская Республика;X
ALS;Эльзас-Лотарингия;Х
OST;Ост-Индская Компания;X
OST_ADJ;Британск.;X
WHW;Вейхай;X
QDO;Циндао;X
SGH;Шанхай;X
JXG;Цзясин;X
SXG;Шаосин;X
NGB;Нинбо;X
HKG;Гонконг;X
MCO;Макао;X
TWN;Тайвань;X
BJG;Пекин;X
TJG;Тяьцзинь;X
GNG;Гуандун;X
HNN;Хунань;X
JXI;Цзянси;X
FJN;Фуцзянь;X
ZJG;Чжецзян;X
HBI;Хебей;X
AHI;Анхой;X
HEN;Хенань;X
JXU;Цзянсу;X
SHA;Шаосин;X
SYR;Сирия;X
newyorkcity_amp;[City] Нью-Йорк;X
SHA_ADJ;Китайск.;X
WHW_ADJ;Китайск.;X
QDO_ADJ;Китайск.;X
SGH_ADJ;Китайск.;X
JXG_ADJ;Китайск.;X
SXG_ADJ;Китайск.;X
NGB_ADJ;Китайск.;X
HKG_ADJ;Китайск.;X
MCO_ADJ;Китайск.;X
TWN_ADJ;Китайск.;X
BJG_ADJ;Китайск.;X
TJG_ADJ;Китайск.;X
GNG_ADJ;Китайск.;X
HNN_ADJ;Китайск.;X
JXI_ADJ;Китайск.;X
FJN_ADJ;Китайск.;X
ZJG_ADJ;Китайск.;X
HBI_ADJ;Китайск.;X
AHI_ADJ;Китайск.;X
HEN_ADJ;Китайск.;X
JXU_ADJ;Китайск.;X
AUS;Австрийская империя;X
HAB;Австрия;X
HAB_ADJ;Австрийск.;X
new_world_gates;Ворота на Запад;X
badboy_off;Никакого бесчестия;X
korean_assimilation;Ассимиляция Кореи;Х
army_tech_research_bonus;Исследования в военном деле;X
navy_tech_research_bonus;Исследования в доктринах;X
extremely_low_cost_of_production;Крайне низкая себестоимость производства;X
lowest_cost_of_production;Очень низкая себестоимость производства;X
lower_cost_of_production;Довольно низкая себестоимость производства;X
low_cost_of_production;Низкая себестоимость производства;X
medium_cost_of_production;Средняя себестоимость производства;X
high_cost_of_production;Высокая себестоимость производства;X
higher_cost_of_production;Довольно высокая себестоимость производства;X
veryhigh_cost_of_production;Очень высокая себестоимость производства;X
highest_cost_of_production;Крайне высокая себестоимость производства;X
extremely_high_cost_of_production;Высочайшая себестоимость производства;X
reform_cutoff;Нерф медреформ;X
reform_trinket_cutoff_10;Нерф медреформ - 10;X
reform_trinket_cutoff_15;Нерф медреформ - 15;X
reform_trinket_cutoff_20;Нерф медреформ - 20;X
reform_trinket_cutoff_25;Нерф медреформ - 25;X
reform_trinket_cutoff_30;Нерф медреформ - 30;X
reform_trinket_cutoff_32;Нерф медреформ - 32;X
reform_trinket_cutoff_35;Нерф медреформ - 35;X
reform_low_cutoff_10;Нерф медреформ - 10;X
reform_low_cutoff_15;Нерф медреформ - 15;X
reform_low_cutoff_20;Нерф медреформ - 20;X
reform_low_cutoff_25;Нерф медреформ - 25;X
reform_low_cutoff_30;Нерф медреформ - 30;X
reform_low_cutoff_32;Нерф медреформ - 32;X
reform_low_cutoff_35;Нерф медреформ - 35;X
reform_acceptable_cutoff_10;Нерф медреформ - 10;X
reform_acceptable_cutoff_15;Нерф медреформ - 15;X
reform_acceptable_cutoff_20;Нерф медреформ - 20;X
reform_acceptable_cutoff_25;Нерф медреформ - 25;X
reform_acceptable_cutoff_30;Нерф медреформ - 30;X
reform_acceptable_cutoff_32;Нерф медреформ - 32;X
reform_acceptable_cutoff_35;Нерф медреформ - 35;X
reform_good_cutoff_10;Нерф медреформ - 10;X
reform_good_cutoff_15;Нерф медреформ - 15;X
reform_good_cutoff_20;Нерф медреформ - 20;X
reform_good_cutoff_25;Нерф медреформ - 25;X
reform_good_cutoff_30;Нерф медреформ - 30;X
reform_good_cutoff_32;Нерф медреформ - 32;X
reform_good_cutoff_35;Нерф медреформ - 35;X
laf_mobilization;Мобилизация;X
patriots;Восстание националистов;X
ire_disaster;Картофельный голод;X
extremely_low_immigration;Крайне низкая иммиграция;X
lower_immigration;Очень низкая иммиграция;X
low_immigration;Низкая иммиграция;X
medium_immigration;Средняя иммиграция;X
high_immigration;Высокая иммиграция;X
higher_immigration;Очень высокая иммиграция;X
extremely_high_immigration;Крайне высокая иммиграция;X
highest_immigration;Высочайшая иммиграция;X
issue_little_stage1;Эмиссия - 1 стадия;X
issue_little_stage2;Эмиссия - 2 стадия;X
issue_little_stage3;Эмиссия - 3 стадия;X
issue_average_stage1;Эмиссия - 1 стадия;X
issue_average_stage2;Эмиссия - 2 стадия;X
issue_average_stage3;Эмиссия - 3 стадия;X
issue_average_stage4;Эмиссия - 4 стадия;X
issue_large_stage1;Эмиссия - 1 стадия;X
issue_large_stage2;Эмиссия - 2 стадия;X
issue_large_stage3;Эмиссия - 3 стадия;X
issue_large_stage4;Эмиссия - 4 стадия;X
devaluation_little_stage1;Девальвация - 1 стадия;X
devaluation_little_stage2;Девальвация - 2 стадия;X
devaluation_little_stage3;Девальвация - 3 стадия;X
devaluation_average_stage1;Девальвация - 1 стадия;X
devaluation_average_stage2;Девальвация - 2 стадия;X
devaluation_average_stage3;Девальвация - 3 стадия;X
devaluation_average_stage4;Девальвация - 4 стадия;X
devaluation_large_stage1;Девальвация - 1 стадия;X
devaluation_large_stage2;Девальвация - 2 стадия;X
devaluation_large_stage3;Девальвация - 3 стадия;X
devaluation_large_stage4;Девальвация - 4 стадия;X
social_reformed_nation;Социалистическое государство;X
own_panama_canal;Панамский канал ;X
own_suez_canal;Суэцкий канал ;X
is_vassal_state;Сат. ;X
government_democracy;Демократия ;X
government_hms_government;Конституционная монархия ;X
government_prussian_constitutionalism;Ограниченная монархия ;X
government_absolute_monarchy;Абсолютная монархия ;X
government_fascist_dictatorship;Фашизм ;X
government_bourgeois_dictatorship;Плутократия ;X
government_presidential_dictatorship;Диктатура ;X
government_proletarian_dictatorship;Социализм ;X
badboy_1;Дипломатическая свобода 1 ;X
badboy_2;Дипломатическая свобода 2 ;X
badboy_3;Дипломатическая свобода 3 ;X
Arising_Prussia;Расцвет Пруссии ;X
Autumn;Осень ;X
Summer;Лето ;X
Spring;Весна ;X
Winter1;Зима ;X
Winter;Зима ;X
literacy_0;Грамотность 0% ;X
literacy_10;Грамотность 10% ;X
literacy_20;Грамотность 20% ;X
literacy_30;Грамотность 30% ;X
literacy_40;Грамотность 40% ;X
literacy_50;Грамотность 50% ;X
literacy_60;Грамотность 60% ;X
literacy_70;Грамотность 70% ;X
literacy_80;Грамотность 80% ;X
literacy_90;Грамотность 90% ;X
literacy_100;Грамотность 100% ;X
industrial_revolution_stage_1;Промышленная революция, стадия 1 ;X
industrial_revolution_stage_2;Промышленная революция, стадия 2 ;X
industrial_revolution_stage_3;Промышленная революция, стадия 3 ;X
industrial_revolution_stage_4;Промышленная революция, стадия 4 ;X
industrial_revolution_stage_5;Промышленная революция, стадия 5 ;X
industrial_revolution_stage_6;Промышленная революция, стадия 6 ;X
industrial_revolution_stage_7;Промышленная революция, стадия 7 ;X
industrial_revolution_stage_8;Промышленная революция, стадия 8 ;X
industrial_revolution_stage_9;Промышленная революция, стадия 9 ;X
industrial_revolution_stage_10;Промышленная революция, стадия 10 ;X
second_industrial_revolution_stage_1;Вторая промышленная революция, стадия 1 ;X
second_industrial_revolution_stage_2;Вторая промышленная революция, стадия 2 ;X
second_industrial_revolution_stage_3;Вторая промышленная революция, стадия 3 ;X
second_industrial_revolution_stage_4;Вторая промышленная революция, стадия 4 ;X
second_industrial_revolution_stage_5;Вторая промышленная революция, стадия 5 ;X
second_industrial_revolution_stage_6;Вторая промышленная революция, стадия 6 ;X
second_industrial_revolution_stage_7;Вторая промышленная революция, стадия 7 ;X
second_industrial_revolution_stage_8;Вторая промышленная революция, стадия 8 ;X
second_industrial_revolution_stage_9;Вторая промышленная революция, стадия 9 ;X
second_industrial_revolution_stage_10;Вторая промышленная революция, стадия 10 ;X
givemoney_on_title;Открыть список транзакций;X
givemoney_on_desc; ;X
givemoney_off_title;Закрыть список транзакций;X
givemoney_off_desc; ;X
givemoney_ENG_title; ;X
givemoney_RUS_title; ;X
givemoney_FRA_title; ;X
givemoney_PRU_title; ;X
givemoney_GER_title; ;X
givemoney_AUS_title; ;X
givemoney_KUK_title; ;X
givemoney_SGF_title; ;X
givemoney_USA_title; ;X
givemoney_CSA_title; ;X
givemoney_JAP_title; ;X
givemoney_ITA_title; ;X
givemoney_SWE_title; ;X
givemoney_SCA_title; ;X
givemoney_BEL_title; ;X
givemoney_NET_title; ;X
givemoney_SPA_title; ;X
givemoney_SIC_title; ;X
givemoney_TUR_title; ;X
givemoney_CAN_title; ;X
givemoney_COL_title; ;X
givemoney_QUE_title; ;X
givemoney_CLM_title; ;X
givemoney_ANU_title; ;X
givemoney_LAF_title; ;X
givemoney_AST_title; ;X
givemoney_NZL_title; ;X
givemoney_GCO_title; ;X
givemoney_NGF_title; ;X
givemoney_SAR_title; ;X
givemoney_PER_title; ;X
givemoney_BRZ_title; ;X
givemoney_GRE_title; ;X
givemoney_SER_title; ;X
givemoney_YUG_title; ;X
givemoney_EGY_title; ;X
givemoney_HND_title; ;X
givemoney_POL_title; ;X
givemoney_EST_title; ;X
givemoney_LIT_title; ;X
givemoney_LAT_title; ;X
givemoney_UKR_title; ;X
givemoney_BYE_title; ;X
givemoney_PLC_title; ;X
givemoney_UBD_title; ;X
givemoney_FIN_title; ;X
givemoney_SAR_desc; Отправить деньги;X
givemoney_RUS_desc; Отправить деньги;X
givemoney_FRA_desc; Отправить деньги;X
givemoney_PRU_desc; Отправить деньги;X
givemoney_NGF_desc; Отправить деньги;X
givemoney_GER_desc; Отправить деньги;X
givemoney_AUS_desc; Отправить деньги;X
givemoney_KUK_desc; Отправить деньги;X
givemoney_SGF_desc; Отправить деньги;X
givemoney_USA_desc; Отправить деньги;X
givemoney_CSA_desc; Отправить деньги;X
givemoney_JAP_desc; Отправить деньги;X
givemoney_ITA_desc; Отправить деньги;X
givemoney_SWE_desc; Отправить деньги;X
givemoney_SCA_desc; Отправить деньги;X
givemoney_BEL_desc; Отправить деньги;X
givemoney_NET_desc; Отправить деньги;X
givemoney_SPA_desc; Отправить деньги;X
givemoney_SIC_desc; Отправить деньги;X
givemoney_TUR_desc; Отправить деньги;X
givemoney_CAN_desc; Отправить деньги;X
givemoney_COL_desc; Отправить деньги;X
givemoney_QUE_desc; Отправить деньги;X
givemoney_CLM_desc; Отправить деньги;X
givemoney_ANU_desc; Отправить деньги;X
givemoney_LAF_desc; Отправить деньги;X
